protocol,statement-type,predicate,message,code_block,placement,pragma_version,contract_id,block_id,path
frax-solidity,require,FXS_out_min <= fxs_amount,"""Slippage limit reached""",,middle,>=0.6.11,FraxPool,redeemFractionalFRAX,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,(lastRedeemed[msg.sender].add(redemption_delay)) <= block.number,"""Must wait for redemption_delay blocks before collecting redemption""",,beginning,>=0.6.11,FraxPool,collectRedemption,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,recollateralizePaused == false,"""Recollateralize is paused""",,beginning,>=0.6.11,FraxPool,recollateralizeFRAX,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,FXS_out_min <= fxs_paid_back,"""Slippage limit reached""",,middle,>=0.6.11,FraxPool,recollateralizeFRAX,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,buyBackPaused == false,"""Buyback is paused""",,beginning,>=0.6.11,FraxPool,buyBackFXS,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,COLLATERAL_out_min <= collateral_precision,"""Slippage limit reached""",,middle,>=0.6.11,FraxPool,buyBackFXS,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,hasRole(MINT_PAUSER,msg.sender),,beginning,>=0.6.11,FraxPool,toggleMinting,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,hasRole(REDEEM_PAUSER,msg.sender),,beginning,>=0.6.11,FraxPool,toggleRedeeming,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,hasRole(RECOLLATERALIZE_PAUSER,msg.sender),,beginning,>=0.6.11,FraxPool,toggleRecollateralize,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,hasRole(BUYBACK_PAUSER,msg.sender),,beginning,>=0.6.11,FraxPool,toggleBuyBack,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,hasRole(COLLATERAL_PRICE_PAUSER,msg.sender),,beginning,>=0.6.11,FraxPool,toggleCollateralPrice,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPool.sol
frax-solidity,require,msg.sender == timelock_address || msg.sender == owner,"""Not owner or timelock""",,middle,>=0.8.0,FraxPoolV3,,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,"msg.sender == timelock_address || msg.sender == owner || msg.sender == custodian_address, ""Not owner, tlck","or custd""",,middle,>=0.8.0,FraxPoolV3,,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,amo_minter_addresses[msg.sender],"""Not an AMO Minter""",,middle,>=0.8.0,FraxPoolV3,,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,enabled_collaterals[collateral_addresses[col_idx]],"""Collateral disabled""",,middle,>=0.8.0,FraxPoolV3,,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,enabled_collaterals[collat_address],"""Invalid collateral""",,beginning,>=0.8.0,FraxPoolV3,collateral_information,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,price >= 0 && updatedAt!= 0 && answeredInRound >= roundID,"""Invalid chainlink price""",,beginning,>=0.8.0,FraxPoolV3,getFRAXPrice,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,price >= 0 && updatedAt!= 0 && answeredInRound >= roundID,"""Invalid chainlink price""",,beginning,>=0.8.0,FraxPoolV3,getFRAXPrice,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,mintPaused[col_idx] == false,"""Minting is paused""",,middle,>=0.8.0,FraxPoolV3,mintFrax,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,getFRAXPrice() >= mint_price_threshold,"""Frax price too low""",,middle,>=0.8.0,FraxPoolV3,mintFrax,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,(total_frax_mint >= frax_out_min),"""FRAX slippage""",,middle,>=0.8.0,FraxPoolV3,mintFrax,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,(collat_needed <= max_collat_in),"""Collat slippage""",,middle,>=0.8.0,FraxPoolV3,mintFrax,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,(fxs_needed <= max_fxs_in),"""FXS slippage""",,middle,>=0.8.0,FraxPoolV3,mintFrax,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,freeCollatBalance(col_idx).add(collat_needed) <= pool_ceilings[col_idx],"""Pool ceiling""",,middle,>=0.8.0,FraxPoolV3,mintFrax,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
frax-solidity,require,redeemPaused[col_idx] == false,"""Redeeming is paused""",,middle,>=0.8.0,FraxPoolV3,redeemFrax,protocols/frax-solidity/src/hardhat/contracts/Frax/Pools/FraxPoolV3.sol
