function_name,arguments,payable,override,virtual,visibility,state-changing,modifiers,returns,path,contract_id,protocol
balanceOfAt,"""address _user, uint256 _timestamp""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
_checkpointToken,"""""",False,False,False,internal,state-changing,,,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
checkpointToken,"""""",False,False,False,external,state-changing,"nonReentrant, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
_checkpointTotalSupply,"""""",False,False,False,internal,state-changing,,,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
checkpointTotalSupply,"""""",False,False,False,external,state-changing,"nonReentrant, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
_claim,"""address _user, uint256 _maxClaimTimestamp""",False,False,False,internal,state-changing,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
claim,"""address _user""",False,False,False,external,state-changing,"nonReentrant, onlyLive, ",uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
claimMany,"""address[] calldata _users""",False,False,False,external,state-changing,"nonReentrant, onlyLive, ",bool,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
feed,"""uint256 _amount""",False,False,False,external,state-changing,"nonReentrant, onlyLive, ",bool,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
_findTimestampEpoch,"""uint256 _timestamp""",False,False,False,internal,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
kill,"""""",False,False,False,external,state-changing,"onlyOwner, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
setCanCheckpointToken,"""bool _newCanCheckpointToken""",False,False,False,external,state-changing,"onlyOwner, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
_timestampToFloorWeek,"""uint256 _timestamp""",False,False,False,internal,pure,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
injectReward,"""uint256 _timestamp, uint256 _amount""",False,False,False,external,state-changing,"onlyOwner, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
setWhitelistedCheckpointCallers,"""address[] calldata _callers, bool _ok""",False,False,False,external,state-changing,"onlyOwner, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
balanceOfAt,"""address _user, uint256 _blockNumber""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
balanceOf,"""address _user""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
checkpoint,"""""",False,False,False,external,state-changing,,,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
syncFromCakePool,"""""",False,False,False,external,state-changing,"onlyNotInitialized, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
withdraw,"""address _user""",False,False,False,external,state-changing,"onlyCakePool, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
_findBlockEpoch,"""uint256 _blockNumber, uint256 _maxEpoch""",False,False,False,internal,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
_findUserBlockEpoch,"""address _user, uint256 _blockNumber""",False,False,False,internal,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
_timestampToFloorWeek,"""uint256 _timestamp""",False,False,False,internal,pure,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
totalSupply,"""""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
totalSupplyAt,"""uint256 _blockNumber""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
_totalSupplyAt,"""Point memory _point, uint256 _timestamp""",False,False,False,internal,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
_isContract,"""address addr""",False,False,False,internal,view,,bool,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
removeUserInitialization,"""address[] calldata _users""",False,False,False,external,state-changing,"onlyOwner, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
setMaxLock,"""uint256 _maxLock""",False,False,False,external,state-changing,"onlyOwner, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/VCake.sol,VCake,pancake-smart-contracts
balanceOfAt,"""address _user, uint256 _blockNumber""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
balanceOf,"""address _user""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
checkpoint,"""""",False,False,False,external,state-changing,,,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
syncFromCakePool,"""""",False,False,False,external,state-changing,"onlyNotInitialized, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
withdraw,"""address _user""",False,False,False,external,state-changing,"onlyCakePool, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
_findBlockEpoch,"""uint256 _blockNumber, uint256 _maxEpoch""",False,False,False,internal,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
_findUserBlockEpoch,"""address _user, uint256 _blockNumber""",False,False,False,internal,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
_timestampToFloorWeek,"""uint256 _timestamp""",False,False,False,internal,pure,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
totalSupply,"""""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
totalSupplyAt,"""uint256 _blockNumber""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
_totalSupplyAt,"""Point memory _point, uint256 _timestamp""",False,False,False,internal,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
_isContract,"""address addr""",False,False,False,internal,view,,bool,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/test/VCakeTest.sol,VCakeTest,pancake-smart-contracts
toUint224,"""uint256 value""",False,False,False,internal,pure,,uint224,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toUint128,"""uint256 value""",False,False,False,internal,pure,,uint128,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toUint96,"""uint256 value""",False,False,False,internal,pure,,uint96,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toUint64,"""uint256 value""",False,False,False,internal,pure,,uint64,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toUint32,"""uint256 value""",False,False,False,internal,pure,,uint32,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toUint16,"""uint256 value""",False,False,False,internal,pure,,uint16,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toUint8,"""uint256 value""",False,False,False,internal,pure,,uint8,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toUint256,"""int256 value""",False,False,False,internal,pure,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toInt128,"""int256 value""",False,False,False,internal,pure,,int128,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toInt64,"""int256 value""",False,False,False,internal,pure,,int64,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toInt32,"""int256 value""",False,False,False,internal,pure,,int32,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toInt16,"""int256 value""",False,False,False,internal,pure,,int16,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toInt8,"""int256 value""",False,False,False,internal,pure,,int8,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
toInt256,"""uint256 value""",False,False,False,internal,pure,,int256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/libraries/SafeCast.sol,SafeCast,pancake-smart-contracts
max,"""int128 a, int128 b""",False,False,False,internal,pure,,int128,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/utils/Math128.sol,Math128,pancake-smart-contracts
min,"""int128 a, int128 b""",False,False,False,internal,pure,,int128,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/utils/Math128.sol,Math128,pancake-smart-contracts
min,"""uint256 a, uint256 b""",False,False,False,internal,pure,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/utils/Math128.sol,Math128,pancake-smart-contracts
_timestampToFloorWeek,"""uint256 _timestamp""",False,False,False,internal,pure,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/keeper/RevenueSharingPoolKeeper.sol,RevenueSharingPoolKeeper,pancake-smart-contracts
checkUpkeep,"""bytes calldata""",False,True,False,external,view,,"bool upkeepNeeded, bytes memory",protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/keeper/RevenueSharingPoolKeeper.sol,RevenueSharingPoolKeeper,pancake-smart-contracts
performUpkeep,"""bytes calldata""",False,True,False,external,state-changing,"onlyRegister, whenNotPaused, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/keeper/RevenueSharingPoolKeeper.sol,RevenueSharingPoolKeeper,pancake-smart-contracts
setRegister,"""address _register""",False,False,False,external,state-changing,"onlyOwner, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/keeper/RevenueSharingPoolKeeper.sol,RevenueSharingPoolKeeper,pancake-smart-contracts
pause,"""""",False,False,False,external,state-changing,"onlyOwner, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/keeper/RevenueSharingPoolKeeper.sol,RevenueSharingPoolKeeper,pancake-smart-contracts
unpause,"""""",False,False,False,external,state-changing,"onlyOwner, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v1/contracts/keeper/RevenueSharingPoolKeeper.sol,RevenueSharingPoolKeeper,pancake-smart-contracts
claimMultiple,"""address[] calldata _revenueSharingPools, address _for""",False,False,False,external,state-changing,,,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v2/contracts/RevenueSharingPoolGateway.sol,RevenueSharingPoolGateway,pancake-smart-contracts
claimMultipleWithoutProxy,"""address[] calldata _revenueSharingPools, address _for""",False,False,False,external,state-changing,,,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v2/contracts/RevenueSharingPoolGateway.sol,RevenueSharingPoolGateway,pancake-smart-contracts
balanceOfAt,"""address _user, uint256 _timestamp""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v2/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
balanceOfAtProxy,"""address _user, uint256 _timestamp""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v2/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
balanceOfAtUser,"""address _user, uint256 _timestamp""",False,False,False,external,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v2/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
_balanceOfAt,"""address _user, uint256 _timestamp""",False,False,False,internal,view,,uint256,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v2/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
_checkpointToken,"""""",False,False,False,internal,state-changing,,,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v2/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
checkpointToken,"""""",False,False,False,external,state-changing,"nonReentrant, ",,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v2/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
_checkpointTotalSupply,"""""",False,False,False,internal,state-changing,,,protocols/pancake-smart-contracts/projects/revenue-sharing-pool/v2/contracts/RevenueSharingPool.sol,RevenueSharingPool,pancake-smart-contracts
